"unique_id","leaf","saturated.water.content","osm.pot.fullturgor","apoplastic.fraction","relative.water.deficit.attlp","relative.water.content.attlp","sym.rwd.attlp","sym.rwc.attlp","leaf.waterpotential.attlp","modulus","modulus_sym","cap.ft.bulk","cap.ft.sym","cap.tlp.bulk","cap.tlp.sym"
"casa_1",1,0.234546031892974,-1.65284598498705,4.34785960608646,10.6856707008172,89.3143292991828,11.1713869201584,88.8286130798416,-1.86071348823315,15.4678731103013,14.7953517034178,0.0936534346492125,0.0979104432619385,0.226378408558692,0.236668419155519
"casa_3",3,0.209800317885654,-2.26777101899291,-68.4421384276698,13.1803614596791,86.8196385403209,7.82485996836169,92.1751400316383,-2.46028486445967,17.2056815431837,28.9816179223936,0.1292162957657,0.076712571433654,0.437209436529158,0.259560606752151
"casa_4",4,0.289774372155853,-2.05484746477962,-63.1988185675449,15.4525507066996,84.5474492933004,9.46854324212165,90.5314567578783,-2.26976074214204,13.2977882019745,21.7018332412367,0.11705336573121,0.0717243952858418,0.514699750969966,0.315382032472828
"casa_5",5,0.286158289593168,-1.49966909344926,26.9630053315212,18.484213567222,81.515786432778,25.3080150013338,74.6919849986662,-2.00780457699182,8.113242621848,5.92566858115986,0.107856409048601,0.14767366803381,0.16346740916993,0.223814533870024
"casa_6",6,0.355465776227461,-1.6184255508677,-0.564038783173189,10.0786108626012,89.9213891373988,10.0220824308098,89.9779175691902,-1.79869193974531,16.0580220124701,16.1485954844309,0.076246475166924,0.0758188275744568,0.322013780278414,0.320207684749725
"cebe_1",1,0.0954417036500366,-2.20460409071489,-34.5665864086963,22.7093127099879,77.2906872900121,16.8758926833566,83.1241073166434,-2.65218377902926,9.70792960081646,13.0636294747781,0.0982897438309536,0.0730417159668707,0.149294151628736,0.110944444392243
"cebe_2",2,0.132478869783167,-1.59201674186747,-9.37793008324159,24.7822434710898,75.2177565289102,22.6574441957618,77.3425558042382,-2.05839686226174,6.42402187568157,7.02646215571513,0.136198637265568,0.124521132519069,0.118062669729929,0.107940120680724
"cebe_3",3,0.111668635231213,-1.78201792516595,-18.5471411641691,30.5607726813939,69.4392273186061,25.779426126415,74.220573873585,-2.40097567582965,5.83106305506107,6.91255855125496,0.140606357460981,0.118607969859234,0.135969889716644,0.114696894738564
"cebe_5",5,0.130150103785356,-1.70405205721594,-21.0550781477234,8.91365381254621,91.0863461874538,7.36330433133,92.63669566867,-1.83950004360124,19.1173237490718,23.1424912041921,0.0753529579294109,0.0622468376233319,0.354073155741104,0.292489304173616
"cebe_6",6,0.13553784429635,-1.56128764106267,-3.41995719102476,14.8352210234513,85.1647789765487,14.3446404604959,85.6553595395041,-1.8227553412377,10.5241953496655,10.8841183253239,0.106774774942072,0.103243878495183,0.232391878593734,0.224706995540994
"cece_2",2,0.103424748270406,-1.74446214412847,60.9668248149831,12.8395907729696,87.1604092270304,32.8940464415463,67.1059535584537,-2.59956390100162,13.5865867921661,5.30327622425059,0.0512521064908669,0.131303964506941,0.0754936808666633,0.193409018120673
"cece_3",3,0.0548196677156391,-1.90157765750631,46.7402759310531,14.7792315375321,85.2207684624679,27.7493580672702,72.2506419327298,-2.63191801019125,12.8665529914544,6.85269062043343,0.0584022835218571,0.109655625414531,0.107302552542536,0.201470350097248
"cece_4",4,0.145186381789889,-1.65592697002806,59.1956208033513,12.9896348555716,87.0103651444284,31.8339234937766,68.1660765062234,-2.42925375040014,12.7480640405977,5.20176839135708,0.0607255314681794,0.148821113477857,0.0655523658870507,0.160650320327468
"cece_8",8,0.0465498047162748,-2.17090825248568,32.9526748010414,15.946916751757,84.053083248243,23.7845681456128,76.2154318543872,-2.84838411285695,13.613341602517,9.12738141468469,0.0687295412990898,0.102508998077312,0.117356731351152,0.175035664738159
"cece_9",9,0.0894400834030354,-2.03347305930658,53.2416437196656,14.961751687689,85.038248312311,31.9980274712556,68.0019725287444,-2.9903148154225,13.5911429473849,6.35499504190777,0.0532026212187713,0.113782060472359,0.0846601607537973,0.181058889765558
"ceoc_1",1,1.05463655171025,-1.49598898712535,-42.2922780188338,54.7838862814731,45.2161137185269,38.5009552480578,61.4990447519422,-2.43254020149331,2.73070986501239,3.88558927301114,0.216651557809462,0.152258127303848,0.30423980391468,0.213813292014631
"ceoc_2",2,0.64660760427322,-2.14357063787012,-176.384462799287,31.70015263708,68.29984736292,11.4695856330032,88.5304143669968,-2.42128160496809,6.76201992593173,18.6891724466671,0.231151087127556,0.083633893449148,0.671096053076707,0.242812510616439
"ceoc_3",3,0.694336372589,-1.77785379938874,42.8081356978359,6.01594680221953,93.9840531977805,10.5188856415577,89.4811143584423,-1.98684807641871,29.5523524033294,16.9015412846095,0.0522565611408414,0.0913706202419844,0.122959395238262,0.214994556898208
"ceoc_4",4,0.894771661966681,-2.18922032454139,19.4017942833494,14.3140725010191,85.6859274989809,17.7597905235525,82.2402094764475,-2.66198291380612,15.2941821720236,12.3268364096869,0.0626073730361181,0.0776783707272831,0.174532191803688,0.216546001554017
"ceoc_6",6,0.55452991210722,-1.79008145023732,-7.76844108913225,28.237152715206,71.762847284794,26.2016898730602,73.7983101269398,-2.42564016324793,6.33945450623759,6.83193129492699,0.140129936743075,0.130028731349261,0.222940363667853,0.206869804754311
"clis_1",1,0.118640979346676,-0.86116116515724,-33.3680883360822,35.508874735616,64.491125264384,26.6247159861324,73.3752840138676,-1.17363929384516,2.42519981714171,3.23444263445207,0.334687517789762,0.250950225024118,0.26670573286087,0.199977173091648
"clis_2",2,0.355009009654487,-1.24581989464756,-36.8639905906004,19.1643456422395,80.8356543577605,14.0024746900487,85.9975253099513,-1.44866947061255,6.50071710197971,8.89714084277506,0.192770534051105,0.14084824884855,0.285549812124482,0.208637648874819
"clis_3",3,2.0642462015421,-1.02950393652986,92.1796174936257,1.28641677859001,98.71358322141,16.4495378268449,83.5504621731551,-1.23219418510965,80.0288019920151,6.2585584310445,0.0119610239029502,0.152946788641104,0.0424408949664818,0.542695896676264
"clis_4",4,0.126457685860235,-1.7983101231935,-101.353067591611,43.3978010984977,56.6021989015023,21.5530866341297,78.4469133658703,-2.29239118027031,4.14378166099239,8.3436314887068,0.217504022410029,0.108021211204577,0.468747445556854,0.232798760487512
"clis_5",5,0.28582762806182,-1.5097280378973,-61.9025216931349,28.8040295800627,71.1959704199373,17.7909703189534,82.2090296810466,-1.83645037990926,5.24137789020425,8.48592297570711,0.29131949219267,0.17993511722123,0.332656954115802,0.205467432277744
"clis_6",6,0.107861300922736,-1.38708347033973,-77.4597672915489,40.9578330591411,59.0421669408589,23.080066926861,76.919933073139,-1.80328221167435,3.3866134185782,6.00987629167324,0.2444841343731,0.137768767594199,0.437873627326202,0.246745295572725
"clla_1",1,0.657469353162197,-0.947606639193165,-12.2235181863966,32.0851414028688,67.9148585971312,28.5903898945472,71.4096101054528,-1.32700155874511,2.95341269435215,3.31442363216563,0.234490359672158,0.208949392659998,0.465878188821304,0.415134186087009
"clla_2",2,0.502231071471535,-1.31341496053683,23.5040229374786,19.2109349536774,80.7890650463226,25.1136539349984,74.8863460650016,-1.7538777488179,6.83680915949077,5.22988396645242,0.104799519112979,0.137000039920171,0.237769338183432,0.310825937930172
"clla_3",3,0.658114715349739,-0.981520767177438,37.9810226994146,13.49496044381,86.50503955619,21.7594049937399,78.2405950062601,-1.25449041779259,7.27323930488178,4.51078863351188,0.108744900194809,0.175341330876449,0.179279612278629,0.289072184163437
"clla_4",4,0.474854621331469,-0.860277700708173,47.6991027600976,17.9480217709488,82.0519782290512,34.316852517122,65.683147482878,-1.30973885033817,4.79316167367616,2.50686656149176,0.131864648185157,0.252126933081661,0.155314827858835,0.296963983517169
"clla_5",5,0.727464086831958,-0.922678274558819,31.4100586305168,13.2816480280877,86.7183519719123,19.3638422236602,80.6361577763398,-1.14424880847876,6.94701645915897,4.76495451626549,0.113641847966687,0.165682964145597,0.213868019448896,0.311806680657186
"clla_6",6,0.766137027663033,-0.96767350135652,20.017541668986,17.8730915648568,82.1269084351432,22.3462643407227,77.6537356592773,-1.24613902105418,5.41413609304851,4.33035914460691,0.160100406479835,0.200169399416615,0.28720530287875,0.359085365556191
"clli_1",1,1.55631250373857,-1.28662991690441,8.92833233601573,8.0532867694424,91.9467132305576,8.84280147274299,91.157198527257,-1.41144082715496,15.9764572371423,14.5500260394888,0.0708686102189206,0.0778163088880678,0.388082782261597,0.426128995126626
"clli_2",2,0.782930766733121,-1.25033217205417,-4.01396976946074,14.4413603946735,85.5586396053265,13.8840584843379,86.1159415156621,-1.45191720609217,8.65799438476265,9.00552366200862,0.0970743578596298,0.09332819242914,0.426270766592953,0.409820688065027
"clli_3",3,0.324232727376751,-1.25222740910367,-7.55352775746678,7.07330792469186,92.9266920753081,6.57654664814173,93.4234533518583,-1.34037799308,17.7035613667027,19.0408047885967,0.0774283488266655,0.0719905245704878,0.541190840720897,0.503182789077158
"clli_4",4,0.707777075032889,-1.23824487115071,32.1643084986197,9.88291090086476,90.1170890991352,14.5688953442211,85.4311046557789,-1.44940753855387,12.5291514167386,8.4992365027996,0.0745167358178766,0.109848862993253,0.262693266983827,0.387249339056979
"clli_5",5,0.445330858715169,-1.20418580529547,-6.78376975974187,12.3620604168543,87.6379395831457,11.5767222347257,88.4232777652743,-1.36184253256486,9.74097977755957,10.4017854180122,0.111668280872008,0.104574207413033,0.415711519927449,0.389302157867978
"clli_6",6,1.42263084790191,-1.00509051791376,61.6596099857024,6.97882724535531,93.0211727546447,18.202285482106,81.797714517894,-1.22875134572848,14.401997392652,5.52178197019175,0.064184054153873,0.167405845715023,0.142737527170011,0.372290232615742
"codi_1",1,0.224896111538308,-3.08279132163298,13.2900798620569,8.70835422441222,91.2916457755878,10.0430887383571,89.9569112616429,-3.4269643970618,35.4003895821206,30.6956495351775,0.0438528542148056,0.0505742066709807,0.119144671146386,0.137406044149094
"codi_2",2,0.17806027495366,-3.43439559019443,15.1027989935639,5.94582293620533,94.0541770637947,7.00355590728434,92.9964440927156,-3.69303968952878,57.7614844411476,49.0378835503025,0.0294207763246978,0.0346545892867156,0.157327530873708,0.185315333142468
